"","ID","strain","name","condition","time","reps","average","sd","CI95","sem","facet"
"208","pyrE100microMFe","H26","pyrE","100microMFe",38.5016666666667,6,0.174687388174593,0.0108902965562635,0.0114286653351794,0.00444594495173907,"100microMFe"
"209","pyrE100microMFe","H26","pyrE","100microMFe",39.0016666666667,6,0.176841826800699,0.0106854698144427,0.0112137128523089,0.00436232478454945,"100microMFe"
"210","pyrE100microMFe","H26","pyrE","100microMFe",39.5016666666667,6,0.178945928908286,0.010485451599703,0.0110038066091327,0.00428066769032032,"100microMFe"
"211","pyrE100microMFe","H26","pyrE","100microMFe",40.0016666666667,6,0.180999315219968,0.0102910214358318,0.0107997646656955,0.00420129190830532,"100microMFe"
"212","pyrE100microMFe","H26","pyrE","100microMFe",40.5016666666667,6,0.183001723914727,0.0101028962050897,0.010602339343791,0.00412449010446171,"100microMFe"
"213","pyrE100microMFe","H26","pyrE","100microMFe",41.0016666666667,6,0.184953006334343,0.00992172517633638,0.0104122120093007,0.0040505273416916,"100microMFe"
"214","pyrE100microMFe","H26","pyrE","100microMFe",41.5016666666667,6,0.186853122329178,0.00974808556092434,0.0102299884083894,0.00397963926554283,"100microMFe"
"215","pyrE100microMFe","H26","pyrE","100microMFe",42.0016666666667,6,0.188702135297875,0.00958247870803304,0.0100561946747543,0.00391203055096086,"100microMFe"
"216","pyrE100microMFe","H26","pyrE","100microMFe",42.5016666666667,6,0.190500206974713,0.00942532705607261,0.00989127413031849,0.00384787365770444,"100microMFe"
"217","pyrE100microMFe","H26","pyrE","100microMFe",43.0016666666667,6,0.192247592017068,0.00927697195560316,0.0097355850005255,0.00378730794155619,"100microMFe"
"218","pyrE100microMFe","H26","pyrE","100microMFe",43.5016666666667,6,0.193944632443502,0.0091376724704725,0.00958939915621023,0.0037304391648891,"100microMFe"
"219","pyrE100microMFe","H26","pyrE","100microMFe",44.0016666666667,6,0.195591751970762,0.0090076052466533,0.00945290197595203,0.00367733944311953,"100microMFe"
"220","pyrE100microMFe","H26","pyrE","100microMFe",44.5016666666667,6,0.197189450295232,0.00888686551240964,0.00932619339568517,0.0036280476530235,"100microMFe"
"221","pyrE100microMFe","H26","pyrE","100microMFe",45.0016666666667,6,0.198738297361412,0.00877546923971549,0.00920929017696835,0.00358257031513206,"100microMFe"
"222","pyrE100microMFe","H26","pyrE","100microMFe",45.5016666666667,6,0.200238927656799,0.00867335645700941,0.00910212938350764,0.0035408829461578,"100microMFe"
"223","pyrE100microMFe","H26","pyrE","100microMFe",46.0016666666667,6,0.201692034569122,0.00858039566002737,0.00900457301004155,0.00350293185970972,"100microMFe"
"224","pyrE100microMFe","H26","pyrE","100microMFe",46.5016666666667,6,0.203098364838428,0.00849638922382897,0.0089164136619143,0.00346863637574376,"100microMFe"
"225","pyrE100microMFe","H26","pyrE","100microMFe",47.0016666666667,6,0.204458713132963,0.00842107967873736,0.00883738114127081,0.0034378913827045,"100microMFe"
"226","pyrE100microMFe","H26","pyrE","100microMFe",47.5016666666667,6,0.205773916774286,0.00835415667906454,0.0087671497602854,0.00341057018249536,"100microMFe"
"227","pyrE100microMFe","H26","pyrE","100microMFe",48.0016666666667,6,0.207044850633571,0.00829526446893864,0.00870534617606704,0.00338652753838982,"100microMFe"
"228","pyrE100microMFe","H26","pyrE","100microMFe",48.5016666666667,6,0.208272422217693,0.00824400963608372,0.00865155752775217,0.00336560284049879,"100microMFe"
"229","pyrE100microMFe","H26","pyrE","100microMFe",49.0016666666667,6,0.209457566960451,0.00819996894270918,0.00860533965451921,0.00334762330271779,"100microMFe"
"230","pyrE100microMFe","H26","pyrE","100microMFe",49.5016666666667,6,0.210601243731195,0.00816269703226994,0.00856622518333725,0.00333240710899865,"100microMFe"
"231","pyrE100microMFe","H26","pyrE","100microMFe",50.0016666666667,6,0.211704430570237,0.00813173383027326,0.00853373129563664,0.00331976643471622,"100microMFe"
"232","pyrE100microMFe","H26","pyrE","100microMFe",50.5016666666667,6,0.21276812065773,0.00810661148430674,0.00850736701042157,0.00330951027992294,"100microMFe"
"233","pyrE100microMFe","H26","pyrE","100microMFe",51.0016666666667,6,0.213793318520189,0.00808686072039669,0.0084866398548592,0.00330144706432131,"100microMFe"
"234","pyrE100microMFe","H26","pyrE","100microMFe",51.5016666666667,6,0.21478103647661,0.00807201652696351,0.00847106182922491,0.0032953869477289,"100microMFe"
"235","pyrE100microMFe","H26","pyrE","100microMFe",52.0016666666667,6,0.215732291324028,0.0080616231115229,0.00846015460864129,0.00329114385364319,"100microMFe"
"236","pyrE100microMFe","H26","pyrE","100microMFe",52.5016666666667,6,0.216648101260618,0.00805523810682974,0.00845345395715539,0.00328853718639261,"100microMFe"
"237","pyrE100microMFe","H26","pyrE","100microMFe",53.0016666666667,6,0.217529483042746,0.00805243603086421,0.00845051335877146,0.00328739324366993,"100microMFe"
"238","pyrE100microMFe","H26","pyrE","100microMFe",53.5016666666667,6,0.218377449371056,0.0080528110279919,0.00845090689412212,0.00328754633560624,"100microMFe"
"239","pyrE100microMFe","H26","pyrE","100microMFe",54.0016666666667,6,0.219193006499446,0.00805597893640056,0.00845423141011009,0.00328883962879842,"100microMFe"
"240","pyrE100microMFe","H26","pyrE","100microMFe",54.5016666666667,6,0.219977152059778,0.0080615787395871,0.00846010804315045,0.00329112573887626,"100microMFe"
"241","pyrE100microMFe","H26","pyrE","100microMFe",55.0016666666667,6,0.220730873094382,0.00806927346763195,0.00846818316500002,0.00329426709844615,"100microMFe"
"242","pyrE100microMFe","H26","pyrE","100microMFe",55.5016666666667,6,0.221455144287717,0.00807875061786422,0.00847812882421842,0.00329813612882695,"100microMFe"
"243","pyrE100microMFe","H26","pyrE","100microMFe",56.0016666666667,6,0.222150926388059,0.00808972216501365,0.00848964275682182,0.00330261524419444,"100microMFe"
"244","pyrE100microMFe","H26","pyrE","100microMFe",56.5016666666667,6,0.222819164809746,0.00810192422881231,0.00850244803745242,0.00330759671588038,"100microMFe"
"245","pyrE100microMFe","H26","pyrE","100microMFe",57.0016666666667,6,0.223460788406237,0.00811511646296187,0.00851629243813882,0.00331298242291933,"100microMFe"
"246","pyrE100microMFe","H26","pyrE","100microMFe",57.5016666666667,6,0.224076708404138,0.00812908122405683,0.00853094755613451,0.00331868351276309,"100microMFe"
"247","pyrE100microMFe","H26","pyrE","100microMFe",58.0016666666667,6,0.224667817488308,0.00814362257298656,0.00854620776595353,0.00332461999360469,"100microMFe"
"248","pyrE100microMFe","H26","pyrE","100microMFe",58.5016666666667,6,0.225234989028241,0.00815856515496266,0.00856188904403131,0.00333072027715155,"100microMFe"
"249","pyrE100microMFe","H26","pyrE","100microMFe",59.0016666666667,6,0.22577907643602,0.00817375299795946,0.0085778277077653,0.00333692068809082,"100microMFe"
"250","pyrE100microMFe","H26","pyrE","100microMFe",59.5016666666667,6,0.226300912646368,0.00818904826325716,0.00859387910429037,0.0033431649540008,"100microMFe"
"251","pyrE100microMFe","H26","pyrE","100microMFe",60.0016666666667,6,0.226801309709556,0.00820432997609684,0.00860991627838299,0.00334940368714296,"100microMFe"
"252","pyrE100microMFe","H26","pyrE","100microMFe",60.5016666666667,6,0.227281058488236,0.00821949275929052,0.00862582864346645,0.00335559386746045,"100microMFe"
"253","pyrE100microMFe","H26","pyrE","100microMFe",61.0016666666667,6,0.227740928449586,0.00823444558802839,0.00864152067486124,0.00336169833423029,"100microMFe"
"254","pyrE100microMFe","H26","pyrE","100microMFe",61.5016666666667,6,0.228181667544509,0.0082491105800962,0.00865691064019599,0.00336768529217164,"100microMFe"
"255","pyrE100microMFe","H26","pyrE","100microMFe",62.0016666666667,6,0.228604002166035,0.00826342183224148,0.00867192937824878,0.00337352783639435,"100microMFe"
"256","pyrE100microMFe","H26","pyrE","100microMFe",62.5016666666667,6,0.229008637179426,0.0082773243104823,0.00868651913439758,0.00337920349936937,"100microMFe"
"257","pyrE100microMFe","H26","pyrE","100microMFe",63.0016666666667,6,0.229396256016916,0.00829077279967989,0.00870063245826429,0.00338469382209361,"100microMFe"
"258","pyrE100microMFe","H26","pyrE","100microMFe",63.5016666666667,6,0.229767520830405,0.00830373091566114,0.00871423116700091,0.00338998395079059,"100microMFe"
"259","pyrE100microMFe","H26","pyrE","100microMFe",64.0016666666667,6,0.23012307269584,0.00831617018151748,0.0087272853759247,0.00339506225981106,"100microMFe"
"260","pyrE100microMFe","H26","pyrE","100microMFe",64.5016666666667,6,0.230463531863405,0.00832806916837819,0.00873977259681498,0.0033999200008552,"100microMFe"
