"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"202","pyrE100microMFe","H26","pyrE","100microMFe",35.5016666666667,6,0.175928344952066,0.0129276395996357,0.0135667257355883,0.0052776867662842
"203","pyrE100microMFe","H26","pyrE","100microMFe",36.0016666666667,6,0.176116608424899,0.0129072022669126,0.0135452780702443,0.00526934326013835
"204","pyrE100microMFe","H26","pyrE","100microMFe",36.5016666666667,6,0.176289921959837,0.012887413281535,0.0135245108037117,0.00526126444068796
"205","pyrE100microMFe","H26","pyrE","100microMFe",37.0016666666667,6,0.176449457153894,0.0128683011820818,0.0135044538853923,0.00525346195875902
"206","pyrE100microMFe","H26","pyrE","100microMFe",37.5016666666667,6,0.176596296619013,0.0128498856880681,0.013485128009648,0.00524594386480988
"207","pyrE100microMFe","H26","pyrE","100microMFe",38.0016666666667,6,0.176731440265316,0.0128321789218885,0.0134665458981518,0.0052387151077874
"208","pyrE100microMFe","H26","pyrE","100microMFe",38.5016666666667,6,0.17685581121926,0.0128151864966554,0.013448713441504,0.00523177797923516
"209","pyrE100microMFe","H26","pyrE","100microMFe",39.0016666666667,6,0.176970261384391,0.0127989084820907,0.013431630712873,0.00522513250761697
"210","pyrE100microMFe","H26","pyrE","100microMFe",39.5016666666667,6,0.177075576654954,0.012783340259897,0.0134152928656531,0.00521877680752083
"211","pyrE100microMFe","H26","pyrE","100microMFe",40.0016666666667,6,0.177172481794602,0.0127684732792654,0.0133996909263207,0.00521270738809363
"212","pyrE100microMFe","H26","pyrE","100microMFe",40.5016666666667,6,0.177261644993793,0.0127542957223968,0.0133848124928561,0.00520691942473905
"213","pyrE100microMFe","H26","pyrE","100microMFe",41.0016666666667,6,0.177343682120435,0.0127407930891398,0.0133706423482838,0.00520140699779513
"214","pyrE100microMFe","H26","pyrE","100microMFe",41.5016666666667,6,0.177419160678871,0.0127279487091,0.0133571629980976,0.0051961633016018
"215","pyrE100microMFe","H26","pyrE","100microMFe",42.0016666666667,6,0.177488603492573,0.0127157441888511,0.0133443551395806,0.00519118082707427
"216","pyrE100microMFe","H26","pyrE","100microMFe",42.5016666666667,6,0.177552492125943,0.0127041598012014,0.0133321980703146,0.0051864515206202
"217","pyrE100microMFe","H26","pyrE","100microMFe",43.0016666666667,6,0.177611270060429,0.0126931748228228,0.0133206700425006,0.00518196692197635
"218","pyrE100microMFe","H26","pyrE","100microMFe",43.5016666666667,6,0.17766534563986,0.0126827678259569,0.0133097485690853,0.00517771828329701
"219","pyrE100microMFe","H26","pyrE","100microMFe",44.0016666666667,6,0.177715094799486,0.012672916929357,0.0132994106871084,0.00517369667160053
"220","pyrE100microMFe","H26","pyrE","100microMFe",44.5016666666667,6,0.17776086359267,0.0126636000131127,0.0132896331831477,0.00516989305647142
"221","pyrE100microMFe","H26","pyrE","100microMFe",45.0016666666667,6,0.177802970528623,0.0126547949015426,0.0132803927852528,0.00516629838472556
"222","pyrE100microMFe","H26","pyrE","100microMFe",45.5016666666667,6,0.177841708733976,0.0126464795179035,0.0132716663253025,0.00516290364357035
"223","pyrE100microMFe","H26","pyrE","100microMFe",46.0016666666667,6,0.177877347950307,0.0126386320142827,0.0132634308753187,0.00515969991363277
"224","pyrE100microMFe","H26","pyrE","100microMFe",46.5016666666667,6,0.177910136379143,0.0126312308796819,0.0132556638608929,0.0051566784130845
"225","pyrE100microMFe","H26","pyrE","100microMFe",47.0016666666667,6,0.177940302385275,0.0126242550289799,0.0132483431545476,0.00515383053396088
"226","pyrE100microMFe","H26","pyrE","100microMFe",47.5016666666667,6,0.177968056068613,0.0126176838751744,0.0132414471515489,0.00515114787165339
"227","pyrE100microMFe","H26","pyrE","100microMFe",48.0016666666667,6,0.177993590714153,0.0126114973870365,0.0132349548304112,0.00514862224844715
"228","pyrE100microMFe","H26","pyrE","100microMFe",48.5016666666667,6,0.178017084129059,0.0126056761340809,0.0132288458000907,0.00514624573187964
"229","pyrE100microMFe","H26","pyrE","100microMFe",49.0016666666667,6,0.178038699875247,0.0126002013205365,0.0132231003356355,0.00514401064860955
"230","pyrE100microMFe","H26","pyrE","100microMFe",49.5016666666667,6,0.178058588405323,0.0125950548098176,0.0132176994038659,0.00514190959440667
"231","pyrE100microMFe","H26","pyrE","100microMFe",50.0016666666667,6,0.178076888109165,0.0125902191408186,0.0132126246804756,0.00513993544080459
"232","pyrE100microMFe","H26","pyrE","100microMFe",50.5016666666667,6,0.178093726277976,0.012585677537208,0.0132078585597844,0.0051380813388946
"233","pyrE100microMFe","H26","pyrE","100microMFe",51.0016666666667,6,0.178109219992102,0.012581413910754,0.0132033841582284,0.0051363407206836
"234","pyrE100microMFe","H26","pyrE","100microMFe",51.5016666666667,6,0.178123476938509,0.0125774128595969,0.0131991853125471,0.00513470729838866
"235","pyrE100microMFe","H26","pyrE","100microMFe",52.0016666666667,6,0.178136596163348,0.0125736596622696,0.0131952465735083,0.00513317506199602
"236","pyrE100microMFe","H26","pyrE","100microMFe",52.5016666666667,6,0.178148668764659,0.0125701402681729,0.0131915531959123,0.00513173827537256
"237","pyrE100microMFe","H26","pyrE","100microMFe",53.0016666666667,6,0.178159778529888,0.0125668412851227,0.013188091125524,0.00513039147118202
"238","pyrE100microMFe","H26","pyrE","100microMFe",53.5016666666667,6,0.178170002522545,0.0125637499645107,0.0131848469834994,0.00512912944482692
"239","pyrE100microMFe","H26","pyrE","100microMFe",54.0016666666667,6,0.178179411621982,0.0125608541845497,0.013181808048803,0.00512794724760826
"240","pyrE100microMFe","H26","pyrE","100microMFe",54.5016666666667,6,0.178188071020013,0.0125581424320135,0.013178962239045,0.0051268401792712
"241","pyrE100microMFe","H26","pyrE","100microMFe",55.0016666666667,6,0.178196040677767,0.0125556037828286,0.0131762980901131,0.00512580378008137
"242","pyrE100microMFe","H26","pyrE","100microMFe",55.5016666666667,6,0.178203375745932,0.0125532278818238,0.0131738047349219,0.00512483382255787
"243","pyrE100microMFe","H26","pyrE","100microMFe",56.0016666666667,6,0.178210126951299,0.0125510049219045,0.0131714718815565,0.00512392630297104
