"","ID","strain","name","condition","time","reps","average","sd","sem","CI95","facet"
"319","pyrE(100Fe)","H26","pyrE","(100Fe)",29.0016666666667,9,0.147194723543646,0.0121800205119436,0.00406000683731453,0.00936239255580449,"(100Fe)"
"320","pyrE(100Fe)","H26","pyrE","(100Fe)",29.5016666666667,9,0.148923149489896,0.0123307938715395,0.00411026462384649,0.00947828721937339,"(100Fe)"
"321","pyrE(100Fe)","H26","pyrE","(100Fe)",30.0016666666667,9,0.150609477795409,0.0124752382718883,0.0041584127572961,0.00958931701421057,"(100Fe)"
"322","pyrE(100Fe)","H26","pyrE","(100Fe)",30.5016666666667,9,0.152253998585887,0.0126134259219043,0.00420447530730142,0.00969553744500089,"(100Fe)"
"323","pyrE(100Fe)","H26","pyrE","(100Fe)",31.0016666666667,9,0.153857049726671,0.0127454421245351,0.00424848070817836,0.00979701408139441,"(100Fe)"
"324","pyrE(100Fe)","H26","pyrE","(100Fe)",31.5016666666667,9,0.155419013682814,0.0128713840986522,0.0042904613662174,0.00989382165243104,"(100Fe)"
"325","pyrE(100Fe)","H26","pyrE","(100Fe)",32.0016666666667,9,0.15694031439906,0.0129913598213012,0.00433045327376705,0.00998604315661524,"(100Fe)"
"326","pyrE(100Fe)","H26","pyrE","(100Fe)",32.5016666666667,9,0.1584214142142,0.0131054868969283,0.00436849563230942,0.0100737689927269,"(100Fe)"
"327","pyrE(100Fe)","H26","pyrE","(100Fe)",33.0016666666667,9,0.159862810822859,0.0132138914593582,0.00440463048645273,0.0101570961158063,"(100Fe)"
"328","pyrE(100Fe)","H26","pyrE","(100Fe)",33.5016666666667,9,0.16126503429651,0.0133167071114745,0.00443890237049151,0.010236127222121,"(100Fe)"
"329","pyrE(100Fe)","H26","pyrE","(100Fe)",34.0016666666667,9,0.162628644174129,0.0134140739067625,0.00447135796892083,0.0103109699663095,"(100Fe)"
"330","pyrE(100Fe)","H26","pyrE","(100Fe)",34.5016666666667,9,0.163954226631653,0.0135061373761144,0.00450204579203813,0.0103817362133184,"(100Fe)"
"331","pyrE(100Fe)","H26","pyrE","(100Fe)",35.0016666666667,9,0.165242391738135,0.0135930476025829,0.00453101586752763,0.0104485413271944,"(100Fe)"
"332","pyrE(100Fe)","H26","pyrE","(100Fe)",35.5016666666667,9,0.166493770805298,0.0136749583460969,0.00455831944869898,0.0105115034982814,"(100Fe)"
"333","pyrE(100Fe)","H26","pyrE","(100Fe)",36.0016666666667,9,0.167709013836049,0.0137520262195351,0.00458400873984502,0.0105707431098947,"(100Fe)"
"334","pyrE(100Fe)","H26","pyrE","(100Fe)",36.5016666666667,9,0.168888787076415,0.0138244099169817,0.00460813663899391,0.0106263821451058,"(100Fe)"
"335","pyrE(100Fe)","H26","pyrE","(100Fe)",37.0016666666667,9,0.170033770674375,0.0138922694944773,0.00463075649815909,0.0106785436338784,"(100Fe)"
"336","pyrE(100Fe)","H26","pyrE","(100Fe)",37.5016666666667,9,0.171144656448101,0.0139557657031085,0.00465192190103617,0.0107273511404362,"(100Fe)"
"337","pyrE(100Fe)","H26","pyrE","(100Fe)",38.0016666666667,9,0.172222145765238,0.0140150593738772,0.00467168645795908,0.0107729282904309,"(100Fe)"
"338","pyrE(100Fe)","H26","pyrE","(100Fe)",38.5016666666667,9,0.173266947534077,0.0140703108534244,0.00469010361780813,0.0108153983372016,"(100Fe)"
"339","pyrE(100Fe)","H26","pyrE","(100Fe)",39.0016666666667,9,0.174279776306728,0.0141216794893777,0.00470722649645922,0.0108548837661776,"(100Fe)"
"340","pyrE(100Fe)","H26","pyrE","(100Fe)",39.5016666666667,9,0.175261350493734,0.0141693231638276,0.00472310772127585,0.0108915059362768,"(100Fe)"
"341","pyrE(100Fe)","H26","pyrE","(100Fe)",40.0016666666667,9,0.176212390689006,0.0142133978732183,0.00473779929107275,0.0109253847569811,"(100Fe)"
"342","pyrE(100Fe)","H26","pyrE","(100Fe)",40.5016666666667,9,0.177133618103411,0.0142540573527617,0.00475135245092058,0.0109566383996353,"(100Fe)"
"343","pyrE(100Fe)","H26","pyrE","(100Fe)",41.0016666666667,9,0.178025753104892,0.0142914527433454,0.00476381758111513,0.0109853830414098,"(100Fe)"
"344","pyrE(100Fe)","H26","pyrE","(100Fe)",41.5016666666667,9,0.178889513862622,0.0143257322987993,0.00477524409959977,0.0110117326402864,"(100Fe)"
"345","pyrE(100Fe)","H26","pyrE","(100Fe)",42.0016666666667,9,0.179725615092327,0.0143570411313163,0.00478568037710545,0.0110357987393706,"(100Fe)"
"346","pyrE(100Fe)","H26","pyrE","(100Fe)",42.5016666666667,9,0.180534766899657,0.0143855209927756,0.00479517366425854,0.0110576902988023,"(100Fe)"
"347","pyrE(100Fe)","H26","pyrE","(100Fe)",43.0016666666667,9,0.181317673718232,0.0144113100897014,0.00480377002990048,0.0110775135535203,"(100Fe)"
"348","pyrE(100Fe)","H26","pyrE","(100Fe)",43.5016666666667,9,0.182075033338806,0.0144345429295941,0.0048115143098647,0.011095371895142,"(100Fe)"
"349","pyrE(100Fe)","H26","pyrE","(100Fe)",44.0016666666667,9,0.182807536025866,0.0144553501963925,0.00481845006546417,0.0111113657762352,"(100Fe)"
"350","pyrE(100Fe)","H26","pyrE","(100Fe)",44.5016666666667,9,0.183515863717854,0.0144738586528694,0.00482461955095646,0.0111255926352925,"(100Fe)"
"351","pyrE(100Fe)","H26","pyrE","(100Fe)",45.0016666666667,9,0.184200689307153,0.0144901910678133,0.00483006368927111,0.0111381468407587,"(100Fe)"
"352","pyrE(100Fe)","H26","pyrE","(100Fe)",45.5016666666667,9,0.184862675995931,0.0145044661659205,0.00483482205530683,0.0111491196525138,"(100Fe)"
"353","pyrE(100Fe)","H26","pyrE","(100Fe)",46.0016666666667,9,0.185502476723927,0.0145167985983912,0.0048389328661304,0.0111585991992721,"(100Fe)"
"354","pyrE(100Fe)","H26","pyrE","(100Fe)",46.5016666666667,9,0.186120733664295,0.0145272989323134,0.00484243297743781,0.0111666704704206,"(100Fe)"
"355","pyrE(100Fe)","H26","pyrE","(100Fe)",47.0016666666667,9,0.18671807778365,0.014536073657001,0.00484535788566701,0.0111734153208922,"(100Fe)"
"356","pyrE(100Fe)","H26","pyrE","(100Fe)",47.5016666666667,9,0.18729512846252,0.01454322520555,0.00484774173518333,0.0111789124877346,"(100Fe)"
"357","pyrE(100Fe)","H26","pyrE","(100Fe)",48.0016666666667,9,0.187852493172492,0.01454885198997,0.00484961732999,0.0111832376171147,"(100Fe)"
"358","pyrE(100Fe)","H26","pyrE","(100Fe)",48.5016666666667,9,0.188390767206417,0.0145530484483461,0.00485101614944871,0.0111864633005709,"(100Fe)"
"359","pyrE(100Fe)","H26","pyrE","(100Fe)",49.0016666666667,9,0.188910533458164,0.0145559051025832,0.00485196836752774,0.0111886591193988,"(100Fe)"
"360","pyrE(100Fe)","H26","pyrE","(100Fe)",49.5016666666667,9,0.189412362248496,0.0145575086253806,0.00485250287512686,0.0111898916961326,"(100Fe)"
"361","pyrE(100Fe)","H26","pyrE","(100Fe)",50.0016666666667,9,0.189896811193781,0.0145579419151812,0.00485264730506039,0.0111902247521566,"(100Fe)"
"362","pyrE(100Fe)","H26","pyrE","(100Fe)",50.5016666666667,9,0.190364425114373,0.014557284177931,0.00485242805931033,0.0111897191705504,"(100Fe)"
"363","pyrE(100Fe)","H26","pyrE","(100Fe)",51.0016666666667,9,0.190815735979614,0.0145556110145756,0.00485187033819186,0.0111884330633449,"(100Fe)"
"364","pyrE(100Fe)","H26","pyrE","(100Fe)",51.5016666666667,9,0.191251262886567,0.0145529945133064,0.00485099817110213,0.0111864218424294,"(100Fe)"
"365","pyrE(100Fe)","H26","pyrE","(100Fe)",52.0016666666667,9,0.191671512069695,0.0145495033456534,0.00484983444855112,0.0111837382934145,"(100Fe)"
"366","pyrE(100Fe)","H26","pyrE","(100Fe)",52.5016666666667,9,0.192076976938857,0.0145452028656009,0.0048484009552003,0.0111804326518197,"(100Fe)"
"367","pyrE(100Fe)","H26","pyrE","(100Fe)",53.0016666666667,9,0.192468138143119,0.0145401552109775,0.00484671840365915,0.0111765526810081,"(100Fe)"
"368","pyrE(100Fe)","H26","pyrE","(100Fe)",53.5016666666667,9,0.192845463658004,0.0145344194064434,0.00484480646881446,0.01117214375135,"(100Fe)"
"369","pyrE(100Fe)","H26","pyrE","(100Fe)",54.0016666666667,9,0.19320940889396,0.014528051467467,0.004842683822489,0.011167248920146,"(100Fe)"
"370","pyrE(100Fe)","H26","pyrE","(100Fe)",54.5016666666667,9,0.193560416823921,0.0145211045047425,0.0048403681682475,0.0111619090118893,"(100Fe)"
"371","pyrE(100Fe)","H26","pyrE","(100Fe)",55.0016666666667,9,0.193898918127988,0.0145136288285637,0.0048378762761879,0.0111561626984954,"(100Fe)"
"372","pyrE(100Fe)","H26","pyrE","(100Fe)",55.5016666666667,9,0.194225331353368,0.0145056720527205,0.00483522401757349,0.011150046579163,"(100Fe)"
"373","pyrE(100Fe)","H26","pyrE","(100Fe)",56.0016666666667,9,0.194540063087831,0.0144972791975381,0.00483242639917937,0.0111435952595774,"(100Fe)"
"374","pyrE(100Fe)","H26","pyrE","(100Fe)",56.5016666666667,9,0.194843508145054,0.0144884927917255,0.00482949759724183,0.0111368414301982,"(100Fe)"
"375","pyrE(100Fe)","H26","pyrE","(100Fe)",57.0016666666667,9,0.195136049760335,0.0144793529727422,0.00482645099091408,0.0111298159434081,"(100Fe)"
"376","pyrE(100Fe)","H26","pyrE","(100Fe)",57.5016666666667,9,0.19541805979527,0.0144698975854354,0.00482329919514515,0.0111225478893316,"(100Fe)"
"377","pyrE(100Fe)","H26","pyrE","(100Fe)",58.0016666666667,9,0.195689898950078,0.0144601622787324,0.00482005409291081,0.0111150646701601,"(100Fe)"
"378","pyrE(100Fe)","H26","pyrE","(100Fe)",58.5016666666667,9,0.195951916982361,0.0144501806002098,0.00481672686673661,0.0111073920728436,"(100Fe)"
"379","pyrE(100Fe)","H26","pyrE","(100Fe)",59.0016666666667,9,0.196204452931172,0.014439984088391,0.00481332802946366,0.0110995543400373,"(100Fe)"
"380","pyrE(100Fe)","H26","pyrE","(100Fe)",59.5016666666667,9,0.196447835345363,0.0144296023626483,0.00480986745421611,0.0110915742392063,"(100Fe)"
"381","pyrE(100Fe)","H26","pyrE","(100Fe)",60.0016666666667,9,0.196682382515257,0.0144190632106166,0.00480635440353885,0.0110834731298173,"(100Fe)"
"382","pyrE(100Fe)","H26","pyrE","(100Fe)",60.5016666666667,9,0.196908402706761,0.0144083926730406,0.00480279755768021,0.011075271028559,"(100Fe)"
"383","pyrE(100Fe)","H26","pyrE","(100Fe)",61.0016666666667,9,0.197126194397132,0.014397615126006,0.004799205042002,0.0110669866725493,"(100Fe)"
"384","pyrE(100Fe)","H26","pyrE","(100Fe)",61.5016666666667,9,0.197336046511659,0.0143867533605153,0.0047955844535051,0.0110586375805036,"(100Fe)"
"385","pyrE(100Fe)","H26","pyrE","(100Fe)",62.0016666666667,9,0.197538238660583,0.0143758286593907,0.00479194288646358,0.0110502401118472,"(100Fe)"
"386","pyrE(100Fe)","H26","pyrE","(100Fe)",62.5016666666667,9,0.197733041375673,0.0143648608714982,0.00478828695716606,0.0110418095237691,"(100Fe)"
"387","pyrE(100Fe)","H26","pyrE","(100Fe)",63.0016666666667,9,0.197920716345889,0.0143538684832983,0.00478462282776609,0.0110333600262209,"(100Fe)"
"388","pyrE(100Fe)","H26","pyrE","(100Fe)",63.5016666666667,9,0.198101516651646,0.0143428686877439,0.00478095622924796,0.0110249048348759,"(100Fe)"
"389","pyrE(100Fe)","H26","pyrE","(100Fe)",64.0016666666667,9,0.198275686997239,0.0143318774505501,0.00477729248351669,0.0110164562220693,"(100Fe)"
"390","pyrE(100Fe)","H26","pyrE","(100Fe)",64.5016666666667,9,0.198443463941023,0.0143209095738731,0.00477363652462437,0.0110080255657454,"(100Fe)"
"391","pyrE(10Fe)","H26","pyrE","(10Fe)",0,9,0,0,0,0,"(10Fe)"
"392","pyrE(10Fe)","H26","pyrE","(10Fe)",0.501666666666667,9,0.00264172560000754,0.000125374732537405,4.17915775124684e-05,9.63715505604575e-05,"(10Fe)"
"393","pyrE(10Fe)","H26","pyrE","(10Fe)",1.00166666666667,9,0.00531058454157566,0.000255764169826206,8.5254723275402e-05,0.000196597744418764,"(10Fe)"
"394","pyrE(10Fe)","H26","pyrE","(10Fe)",1.50166666666667,9,0.00801390263309129,0.000391700626968688,0.000130566875656229,0.000301087755183953,"(10Fe)"
"395","pyrE(10Fe)","H26","pyrE","(10Fe)",2.00166666666667,9,0.0107502013516935,0.000533293569586053,0.000177764523195351,0.000409925725581076,"(10Fe)"
"396","pyrE(10Fe)","H26","pyrE","(10Fe)",2.50166666666667,9,0.0135179153306437,0.000680636078982278,0.000226878692994093,0.000523183204234094,"(10Fe)"
"397","pyrE(10Fe)","H26","pyrE","(10Fe)",3.00166666666667,9,0.0163153950200559,0.000833803781977326,0.000277934593992442,0.000640918323062862,"(10Fe)"
"398","pyrE(10Fe)","H26","pyrE","(10Fe)",3.50166666666667,9,0.0191409097970322,0.000992853897752634,0.000330951299250878,0.000763175064623716,"(10Fe)"
"399","pyrE(10Fe)","H26","pyrE","(10Fe)",4.00166666666667,9,0.0219926515189094,0.00115782441206983,0.000385941470689942,0.000889982627357784,"(10Fe)"
"400","pyrE(10Fe)","H26","pyrE","(10Fe)",4.50166666666667,9,0.024868738509422,0.00132873338785151,0.000442911129283838,0.00102135489565648,"(10Fe)"
"401","pyrE(10Fe)","H26","pyrE","(10Fe)",5.00166666666667,9,0.0277672199636727,0.0015055784196325,0.000501859473210832,0.00115729002051556,"(10Fe)"
"402","pyrE(10Fe)","H26","pyrE","(10Fe)",5.50166666666667,9,0.0306860807539024,0.00168833623781108,0.000562778745937028,0.0012977701153358,"(10Fe)"
"403","pyrE(10Fe)","H26","pyrE","(10Fe)",6.00166666666667,9,0.0336232466142338,0.00187696246697541,0.000625654155658469,0.0014427610701561,"(10Fe)"
"404","pyrE(10Fe)","H26","pyrE","(10Fe)",6.50166666666667,9,0.0365765896788764,0.00207139154086351,0.000690463846954504,0.00159221248628606,"(10Fe)"
"405","pyrE(10Fe)","H26","pyrE","(10Fe)",7.00166666666667,9,0.0395439343447715,0.00227153677476553,0.000757178924921843,0.00174605773195921,"(10Fe)"
"406","pyrE(10Fe)","H26","pyrE","(10Fe)",7.50166666666667,9,0.0425230634263881,0.00247729059440892,0.000825763531469641,0.00190421411826979,"(10Fe)"
"407","pyrE(10Fe)","H26","pyrE","(10Fe)",8.00166666666667,9,0.0455117245673883,0.0026885249186149,0.000896174972871633,0.00206658319330847,"(10Fe)"
"408","pyrE(10Fe)","H26","pyrE","(10Fe)",8.50166666666667,9,0.0485076368712212,0.00290509169129649,0.000968363897098829,0.00223305115109232,"(10Fe)"
"409","pyrE(10Fe)","H26","pyrE","(10Fe)",9.00166666666667,9,0.051508497710413,0.00312682355671469,0.0010422745189049,0.00240348935061263,"(10Fe)"
"410","pyrE(10Fe)","H26","pyrE","(10Fe)",9.50166666666667,9,0.0545119896724331,0.00335353467034754,0.00111784489011585,0.00257775493912399,"(10Fe)"
"411","pyrE(10Fe)","H26","pyrE","(10Fe)",10.0016666666667,9,0.0575157875985651,0.00358502163627549,0.00119500721209183,0.00275569157268256,"(10Fe)"
"412","pyrE(10Fe)","H26","pyrE","(10Fe)",10.5016666666667,9,0.0605175656712173,0.00382106456067864,0.00127368818689288,0.00293713022593568,"(10Fe)"
"413","pyrE(10Fe)","H26","pyrE","(10Fe)",11.0016666666667,9,0.0635150045045877,0.00406142820988712,0.00135380940329571,0.00312189008227818,"(10Fe)"
"414","pyrE(10Fe)","H26","pyrE","(10Fe)",11.5016666666667,9,0.0665057981935618,0.00430586326045301,0.00143528775348434,0.00330977949474278,"(10Fe)"
"415","pyrE(10Fe)","H26","pyrE","(10Fe)",12.0016666666667,9,0.069487661276167,0.00455410762792762,0.00151803587597587,0.00350059700738864,"(10Fe)"
"416","pyrE(10Fe)","H26","pyrE","(10Fe)",12.5016666666667,9,0.072458335565831,0.00480588786044696,0.00160196262014899,0.00369413242650606,"(10Fe)"
"417","pyrE(10Fe)","H26","pyrE","(10Fe)",13.0016666666667,9,0.075415596811076,0.00506092058285364,0.00168697352761788,0.00389016793066679,"(10Fe)"
"418","pyrE(10Fe)","H26","pyrE","(10Fe)",13.5016666666667,9,0.0783572611421037,0.00531891397692101,0.00177297132564034,0.00408847920852503,"(10Fe)"
"419","pyrE(10Fe)","H26","pyrE","(10Fe)",14.0016666666667,9,0.0812811912659637,0.00557956928328701,0.00185985642776234,0.00428883661330599,"(10Fe)"
"420","pyrE(10Fe)","H26","pyrE","(10Fe)",14.5016666666667,9,0.08418530237461,0.00584258231095191,0.00194752743698397,0.0044910063231086,"(10Fe)"
"421","pyrE(10Fe)","H26","pyrE","(10Fe)",15.0016666666667,9,0.0870675677330965,0.00610764494062623,0.00203588164687541,0.00469475149648097,"(10Fe)"
"422","pyrE(10Fe)","H26","pyrE","(10Fe)",15.5016666666667,9,0.0899260239184049,0.00637444660882678,0.00212481553627559,0.00489983341319758,"(10Fe)"
"423","pyrE(10Fe)","H26","pyrE","(10Fe)",16.0016666666667,9,0.0927587756828787,0.00664267576038653,0.00221422525346218,0.00510601259075727,"(10Fe)"
"424","pyrE(10Fe)","H26","pyrE","(10Fe)",16.5016666666667,9,0.0955640004199122,0.00691202125795051,0.0023040070859835,0.00531304986781766,"(10Fe)"
"425","pyrE(10Fe)","H26","pyrE","(10Fe)",17.0016666666667,9,0.0983399522133543,0.0071821737380538,0.0023940579126846,0.00552070744656894,"(10Fe)"
"426","pyrE(10Fe)","H26","pyrE","(10Fe)",17.5016666666667,9,0.101084965455987,0.00745282690449185,0.00248427563483062,0.00572874988690635,"(10Fe)"
"427","pyrE(10Fe)","H26","pyrE","(10Fe)",18.0016666666667,9,0.103797458026367,0.00772367875087969,0.00257455958362656,0.00593694504617237,"(10Fe)"
"428","pyrE(10Fe)","H26","pyrE","(10Fe)",18.5016666666667,9,0.10647593401723,0.0079944327055243,0.00266481090184143,0.00614506495918349,"(10Fe)"
"429","pyrE(10Fe)","H26","pyrE","(10Fe)",19.0016666666667,9,0.109118986012505,0.00826479869298589,0.00275493289766197,0.00635288665421849,"(10Fe)"
"430","pyrE(10Fe)","H26","pyrE","(10Fe)",19.5016666666667,9,0.111725296913697,0.00853449410795109,0.00284483136931703,0.0065601929016036,"(10Fe)"
"431","pyrE(10Fe)","H26","pyrE","(10Fe)",20.0016666666667,9,0.114293641320002,0.00880324469826808,0.00293441489942269,0.00676677289247344,"(10Fe)"
"432","pyrE(10Fe)","H26","pyrE","(10Fe)",20.5016666666667,9,0.116822886469846,0.00907078535517742,0.00302359511839247,0.00697242284619617,"(10Fe)"
"433","pyrE(10Fe)","H26","pyrE","(10Fe)",21.0016666666667,9,0.11931199275474,0.0093368608098981,0.0031122869366327,0.00717694654581691,"(10Fe)"
"434","pyrE(10Fe)","H26","pyrE","(10Fe)",21.5016666666667,9,0.121760013819185,0.00960122623678125,0.00320040874559375,0.00738015580168277,"(10Fe)"
"435","pyrE(10Fe)","H26","pyrE","(10Fe)",22.0016666666667,9,0.124166096263018,0.00986364776421265,0.00328788258807088,0.00758187084415724,"(10Fe)"
"436","pyrE(10Fe)","H26","pyrE","(10Fe)",22.5016666666667,9,0.126529478964881,0.0101239028953195,0.00337463429843983,0.00778192064700406,"(10Fe)"
"437","pyrE(10Fe)","H26","pyrE","(10Fe)",23.0016666666667,9,0.128849492047502,0.0103817808413127,0.0034605936137709,0.00798014318361681,"(10Fe)"
"438","pyrE(10Fe)","H26","pyrE","(10Fe)",23.5016666666667,9,0.131125555507207,0.0106370827709673,0.00354569425698911,0.00817638561878654,"(10Fe)"
"439","pyrE(10Fe)","H26","pyrE","(10Fe)",24.0016666666667,9,0.133357177531417,0.0108896219803102,0.00362987399343674,0.00837050443913518,"(10Fe)"
"440","pyrE(10Fe)","H26","pyrE","(10Fe)",24.5016666666667,9,0.135543952528997,0.0111392239870473,0.00371307466234911,0.00856236552569887,"(10Fe)"
"441","pyrE(10Fe)","H26","pyrE","(10Fe)",25.0016666666667,9,0.137685558899058,0.011385726554624,0.00379524218487468,0.0087518441724223,"(10Fe)"
"442","pyrE(10Fe)","H26","pyrE","(10Fe)",25.5016666666667,9,0.139781756564312,0.0116289796510772,0.00387632655035906,0.0089388250545297,"(10Fe)"
"443","pyrE(10Fe)","H26","pyrE","(10Fe)",26.0016666666667,9,0.141832384295253,0.0118688453480116,0.00395628178267054,0.00912320215087118,"(10Fe)"
"444","pyrE(10Fe)","H26","pyrE","(10Fe)",26.5016666666667,9,0.143837356851394,0.0121051976651235,0.00403506588837451,0.00930487862441288,"(10Fe)"
"445","pyrE(10Fe)","H26","pyrE","(10Fe)",27.0016666666667,9,0.145796661965472,0.0123379223657075,0.00411264078856917,0.00948376666504983,"(10Fe)"
"446","pyrE(10Fe)","H26","pyrE","(10Fe)",27.5016666666667,9,0.147710357196022,0.0125669167085318,0.00418897223617727,0.00965978729888023,"(10Fe)"
"447","pyrE(10Fe)","H26","pyrE","(10Fe)",28.0016666666667,9,0.149578566672986,0.0127920891613505,0.00426402972045016,0.00983287016799153,"(10Fe)"
"448","pyrE(10Fe)","H26","pyrE","(10Fe)",28.5016666666667,9,0.151401477760166,0.0130133590811608,0.00433778636038693,0.0100029532846845,"(10Fe)"
"449","pyrE(10Fe)","H26","pyrE","(10Fe)",29.0016666666667,9,0.153179337657251,0.013230656366108,0.00441021878870268,0.0101699827639035,"(10Fe)"
"450","pyrE(10Fe)","H26","pyrE","(10Fe)",29.5016666666667,9,0.154912449963022,0.0134439210836994,0.00448130702789979,0.0103339125374564,"(10Fe)"
"451","pyrE(10Fe)","H26","pyrE","(10Fe)",30.0016666666667,9,0.156601171220068,0.0136531030797246,0.00455103435990821,0.0104947040534046,"(10Fe)"
"452","pyrE(10Fe)","H26","pyrE","(10Fe)",30.5016666666667,9,0.15824590745999,0.0138581615719968,0.0046193871906656,0.010652325963784,"(10Fe)"
"453","pyrE(10Fe)","H26","pyrE","(10Fe)",31.0016666666667,9,0.159847110766697,0.0140590647327284,0.00468635491090945,0.0108067538035916,"(10Fe)"
"454","pyrE(10Fe)","H26","pyrE","(10Fe)",31.5016666666667,9,0.161405275873953,0.0142557892630557,0.00475192975435189,0.0109579696637352,"(10Fe)"
"455","pyrE(10Fe)","H26","pyrE","(10Fe)",32.0016666666667,9,0.162920936811881,0.0144483199629192,0.00481610665430638,0.0111059618604148,"(10Fe)"
"456","pyrE(10Fe)","H26","pyrE","(10Fe)",32.5016666666667,9,0.164394663615685,0.0146366492992042,0.00487888309973473,0.011250724603166,"(10Fe)"
"457","pyrE(10Fe)","H26","pyrE","(10Fe)",33.0016666666667,9,0.165827059108401,0.0148207769747535,0.00494025899158449,0.0113922576635734,"(10Fe)"
"458","pyrE(10Fe)","H26","pyrE","(10Fe)",33.5016666666667,9,0.167218755768101,0.0150007095005735,0.00500023650019117,0.0115305660464396,"(10Fe)"
"459","pyrE(10Fe)","H26","pyrE","(10Fe)",34.0016666666667,9,0.168570412688562,0.0151764597732868,0.00505881992442895,0.0116656596649864,"(10Fe)"
"460","pyrE(10Fe)","H26","pyrE","(10Fe)",34.5016666666667,9,0.169882712641139,0.0153480466596197,0.00511601555320656,0.0117975530214632,"(10Fe)"
"461","pyrE(10Fe)","H26","pyrE","(10Fe)",35.0016666666667,9,0.171156359244275,0.0155154945894712,0.00517183152982374,0.0119262648943528,"(10Fe)"
"462","pyrE(10Fe)","H26","pyrE","(10Fe)",35.5016666666667,9,0.172392074245911,0.0156788331588835,0.00522627771962784,0.0120518180331872,"(10Fe)"
"463","pyrE(10Fe)","H26","pyrE","(10Fe)",36.0016666666667,9,0.173590594922901,0.015838096744017,0.00527936558133901,0.0121742388618223,"(10Fe)"
"464","pyrE(10Fe)","H26","pyrE","(10Fe)",36.5016666666667,9,0.174752671600513,0.015993324127045,0.00533110804234833,0.0122935571908754,"(10Fe)"
"465","pyrE(10Fe)","H26","pyrE","(10Fe)",37.0016666666667,9,0.175879065294091,0.0161445581347001,0.00538151937823336,0.0124098059398875,"(10Fe)"
"466","pyrE(10Fe)","H26","pyrE","(10Fe)",37.5016666666667,9,0.176970545474057,0.0162918452900459,0.00543061509668198,0.0125230208696508,"(10Fe)"
"467","pyrE(10Fe)","H26","pyrE","(10Fe)",38.0016666666667,9,0.178027887954611,0.0164352354779006,0.00547841182596688,0.012633240325031,"(10Fe)"
"468","pyrE(10Fe)","H26","pyrE","(10Fe)",38.5016666666667,9,0.179051872905743,0.0165747816242077,0.00552492720806923,0.0127405049885097,"(10Fe)"
"469","pyrE(10Fe)","H26","pyrE","(10Fe)",39.0016666666667,9,0.180043282987479,0.0167105393895352,0.00557017979651173,0.0128448576445867,"(10Fe)"
"470","pyrE(10Fe)","H26","pyrE","(10Fe)",39.5016666666667,9,0.181002901604714,0.016842566876779,0.00561418895892635,0.0129463429551017,"(10Fe)"
"471","pyrE(10Fe)","H26","pyrE","(10Fe)",40.0016666666667,9,0.18193151128043,0.0169709243530575,0.00565697478435249,0.0130450072454625,"(10Fe)"
"472","pyrE(10Fe)","H26","pyrE","(10Fe)",40.5016666666667,9,0.182829892144657,0.017095673985704,0.00569855799523466,0.0131408983017119,"(10Fe)"
"473","pyrE(10Fe)","H26","pyrE","(10Fe)",41.0016666666667,9,0.183698820536132,0.0172168795921983,0.00573895986406609,0.0132340651783071,"(10Fe)"
"474","pyrE(10Fe)","H26","pyrE","(10Fe)",41.5016666666667,9,0.184539067713277,0.0173346064038159,0.00577820213460531,0.0133245580164454,"(10Fe)"
"475","pyrE(10Fe)","H26","pyrE","(10Fe)",42.0016666666667,9,0.185351398670848,0.0174489208427283,0.00581630694757611,0.0134124278727272,"(10Fe)"
"476","pyrE(10Fe)","H26","pyrE","(10Fe)",42.5016666666667,9,0.186136571058364,0.0175598903122419,0.00585329677074731,0.0134977265579205,"(10Fe)"
"477","pyrE(10Fe)","H26","pyrE","(10Fe)",43.0016666666667,9,0.186895334196285,0.0176675829998328,0.00588919433327762,0.0135805064855591,"(10Fe)"
"478","pyrE(10Fe)","H26","pyrE","(10Fe)",43.5016666666667,9,0.18762842818573,0.0177720676926031,0.00592402256420102,0.0136608205300903,"(10Fe)"
"479","pyrE(10Fe)","H26","pyrE","(10Fe)",44.0016666666667,9,0.18833658310749,0.0178734136047642,0.00595780453492141,0.0137387218942669,"(10Fe)"
"480","pyrE(10Fe)","H26","pyrE","(10Fe)",44.5016666666667,9,0.189020518305981,0.017971690216736,0.00599056340557867,0.0138142639854672,"(10Fe)"
"481","pyrE(10Fe)","H26","pyrE","(10Fe)",45.0016666666667,9,0.189680941753827,0.0180669671254352,0.00602232237514508,0.0138875003006171,"(10Fe)"
"482","pyrE(10Fe)","H26","pyrE","(10Fe)",45.5016666666667,9,0.190318549492707,0.0181593139053217,0.00605310463510725,0.0139584843193808,"(10Fe)"
"483","pyrE(10Fe)","H26","pyrE","(10Fe)",46.0016666666667,9,0.190934025146189,0.0182487999797632,0.00608293332658772,0.0140272694052825,"(10Fe)"
"484","pyrE(10Fe)","H26","pyrE","(10Fe)",46.5016666666667,9,0.191528039500299,0.0183354945022783,0.00611183150075945,0.0140939087144224,"(10Fe)"
"485","pyrE(10Fe)","H26","pyrE","(10Fe)",47.0016666666667,9,0.192101250147675,0.0184194662472191,0.00613982208240636,0.0141584551114469,"(10Fe)"
"486","pyrE(10Fe)","H26","pyrE","(10Fe)",47.5016666666667,9,0.192654301191231,0.0185007835094536,0.00616692783648455,0.014220961092439,"(10Fe)"
