"","ID","strain","name","condition","time","reps","average","sd","CI95","sem"
"280","pyrE100microMFe","H26","pyrE","100microMFe",10.5016666666667,9,0.0885805177005301,0.00613848767304701,0.0047184593193154,0.00204616255768234
"281","pyrE100microMFe","H26","pyrE","100microMFe",11.0016666666667,9,0.0916022910447035,0.00624089238567709,0.00479717454957852,0.00208029746189236
"282","pyrE100microMFe","H26","pyrE","100microMFe",11.5016666666667,9,0.0945113199649344,0.00633257001693986,0.00486764421517774,0.00211085667231329
"283","pyrE100microMFe","H26","pyrE","100microMFe",12.0016666666667,9,0.0973092617536536,0.00641462209713988,0.00493071502725886,0.00213820736571329
"284","pyrE100microMFe","H26","pyrE","100microMFe",12.5016666666667,9,0.0999980067826278,0.00648811436148586,0.00498720618242131,0.00216270478716195
"285","pyrE100microMFe","H26","pyrE","100microMFe",13.0016666666667,9,0.102579651117893,0.00655406684139107,0.00503790174621744,0.00218468894713036
"286","pyrE100microMFe","H26","pyrE","100microMFe",13.5016666666667,9,0.105056470066223,0.00661344562867505,0.00508354432255752,0.00220448187622502
"287","pyrE100microMFe","H26","pyrE","100microMFe",14.0016666666667,9,0.107430892829523,0.00666715629396891,0.00512482999464826,0.00222238543132297
"288","pyrE100microMFe","H26","pyrE","100microMFe",14.5016666666667,9,0.109705478407099,0.00671603891409429,0.00516240450269784,0.00223867963803143
"289","pyrE100microMFe","H26","pyrE","100microMFe",15.0016666666667,9,0.111882892851947,0.00676086463899923,0.00519686060502928,0.00225362154633308
"290","pyrE100microMFe","H26","pyrE","100microMFe",15.5016666666667,9,0.113965887956216,0.00680233370708833,0.00522873655252812,0.00226744456902944
"291","pyrE100microMFe","H26","pyrE","100microMFe",16.0016666666667,9,0.11595728141317,0.00684107479869844,0.00525851559167987,0.00228035826623281
"292","pyrE100microMFe","H26","pyrE","100microMFe",16.5016666666667,9,0.117859938478272,0.00687764560135201,0.00528662639906216,0.002292548533784
"293","pyrE100microMFe","H26","pyrE","100microMFe",17.0016666666667,9,0.119676755130476,0.00691253444762432,0.00531344434032097,0.00230417814920811
