"","ID","strain","name","condition","time","reps","average","sd","CI95","sem","facet"
"199","idr100microMFe","SH118","idr","100microMFe",34.0016666666667,6,0.141651334860284,0.0260436401255887,0.0273311241404179,0.0106322715587277,"100microMFe"
"200","idr100microMFe","SH118","idr","100microMFe",34.5016666666667,6,0.143923095171919,0.0254902375196616,0.0267503637225467,0.0104063458909197,"100microMFe"
"201","idr100microMFe","SH118","idr","100microMFe",35.0016666666667,6,0.146165858313597,0.0249123937238492,0.0261439538489284,0.0101704421491241,"100microMFe"
"202","idr100microMFe","SH118","idr","100microMFe",35.5016666666667,6,0.148378522016243,0.0243118208587539,0.0255136912799429,0.00992525930364997,"100microMFe"
"203","idr100microMFe","SH118","idr","100microMFe",36.0016666666667,6,0.150560041432713,0.0236902631636435,0.0248614064824425,0.0096715094371965,"100microMFe"
"204","idr100microMFe","SH118","idr","100microMFe",36.5016666666667,6,0.152709430741599,0.0230494887819141,0.0241889550091233,0.00940991439128243,"100microMFe"
"205","idr100microMFe","SH118","idr","100microMFe",37.0016666666667,6,0.154825764618174,0.0223912818285271,0.0234982091738116,0.00914120252779074,"100microMFe"
"206","idr100microMFe","SH118","idr","100microMFe",37.5016666666667,6,0.15690817955707,0.0217174348217295,0.0227910501090411,0.00886610563923145,"100microMFe"
"207","idr100microMFe","SH118","idr","100microMFe",38.0016666666667,6,0.158955875031597,0.0210297415619126,0.0220693602928729,0.00858535604154766,"100microMFe"
"208","idr100microMFe","SH118","idr","100microMFe",38.5016666666667,6,0.160968114475355,0.0203299905420048,0.0213350166335281,0.00829968388391997,"100microMFe"
"209","idr100microMFe","SH118","idr","100microMFe",39.0016666666667,6,0.162944226072906,0.019619958976904,0.0205898842036602,0.00800981471129219,"100microMFe"
"210","idr100microMFe","SH118","idr","100microMFe",39.5016666666667,6,0.164883603347733,0.0189014075448385,0.0198358107217524,0.00771646731754107,"100microMFe"
"211","idr100microMFe","SH118","idr","100microMFe",40.0016666666667,6,0.166785705537528,0.0181760759421956,0.019074621887196,0.00742035193074268,"100microMFe"
"212","idr100microMFe","SH118","idr","100microMFe",40.5016666666667,6,0.168650057748843,0.017445679366544,0.0183081176894493,0.00712216877737228,"100microMFe"
"213","idr100microMFe","SH118","idr","100microMFe",41.0016666666667,6,0.170476250885412,0.0167119060620666,0.0175380698321265,0.00682260708023137,"100microMFe"
"214","idr100microMFe","SH118","idr","100microMFe",41.5016666666667,6,0.172263941346792,0.0159764160898084,0.0167662204424526,0.00652234455640364,"100microMFe"
"215","idr100microMFe","SH118","idr","100microMFe",42.0016666666667,6,0.174012850496473,0.0152408415253565,0.0159942822787158,0.00622204749795745,"100microMFe"
"216","idr100microMFe","SH118","idr","100microMFe",42.5016666666667,6,0.175722763901036,0.0145067883434559,0.0152239407080502,0.00592237154133697,"100microMFe"
"217","idr100microMFe","SH118","idr","100microMFe",43.0016666666667,6,0.177393530344433,0.0137758403291686,0.014456857810946,0.00562396326408624,"100microMFe"
"218","idr100microMFe","SH118","idr","100microMFe",43.5016666666667,6,0.179025060623805,0.0130495654677862,0.0136946790870507,0.00532746279351996,"100microMFe"
"219","idr100microMFe","SH118","idr","100microMFe",44.0016666666667,6,0.180617326135478,0.0123295254239821,0.0129390434029305,0.00503350767657144,"100microMFe"
"220","idr100microMFe","SH118","idr","100microMFe",44.5016666666667,6,0.182170357261873,0.0116172889433737,0.0121915970561459,0.00474273835095703,"100microMFe"
"221","idr100microMFe","SH118","idr","100microMFe",45.0016666666667,6,0.183684241571874,0.010914450323155,0.0114540131589931,0.0044558056857808,"100microMFe"
"222","idr100microMFe","SH118","idr","100microMFe",45.5016666666667,6,0.185159121848868,0.0102226545394807,0.0107280180080755,0.00417338123974563,"100microMFe"
"223","idr100microMFe","SH118","idr","100microMFe",46.0016666666667,6,0.186595193962004,0.00954363123710204,0.0100154267542395,0.00389617113736443,"100microMFe"
"224","idr100microMFe","SH118","idr","100microMFe",46.5016666666667,6,0.187992704597345,0.00887924064325422,0.00931819158624392,0.00362493481322579,"100microMFe"
"225","idr100microMFe","SH118","idr","100microMFe",47.0016666666667,6,0.189351948866414,0.0082315356289235,0.00863846686006593,0.0033605103484004,"100microMFe"
"226","idr100microMFe","SH118","idr","100microMFe",47.5016666666667,6,0.190673267810192,0.00760284564463645,0.00797869718410945,0.00310384873708346,"100microMFe"
"227","idr100microMFe","SH118","idr","100microMFe",48.0016666666667,6,0.191957045816949,0.0069958900236598,0.00734173632362136,0.00285606014243231,"100microMFe"
"228","idr100microMFe","SH118","idr","100microMFe",48.5016666666667,6,0.193203707972303,0.00641392973887106,0.00673100645976004,0.00261847585104944,"100microMFe"
